0,001;0
0,021;0,028
0,031;0,036
0,041;0,048
0,051;0,057
0,061;0,075
0,071;0,082
0,081;0,095
0,091;0,106
0,101;0,122
0,111;0,135
0,121;0,152
0,131;0,165
0,141;0,18
0,151;0,193
0,161;0,206
0,171;0,217
0,181;0,23
0,191;0,242
0,201;0,256
0,211;0,275
0,221;0,287
0,231;0,297
0,241;0,315
0,251;0,331
0,261;0,116
0,271;0,018
0,281;0,004
0,291;0,001
0,301;0,002
0,311;0,004
0,321;0,005
0,331;0,001
0,341;0,005
0,351;0,003
0,361;0,004
0,371;0,003
0,381;0,005
0,391;0,002
0,401;0,004
0,411;0,004
0,421;0,005
0,431;0,001
0,441;0,006
0,451;0,004
0,461;0,003
0,471;0,004
0,481;0,004
0,491;0,002
0,501;0,004
0,511;0,004
0,521;0,004
0,531;0,002
0,541;0,006
0,551;0,003
0,561;0,001
0,571;0,004
0,581;0,004
0,591;0,002
0,601;0,004
0,611;0,003
0,631;0,004
0,641;0,004
0,651;0,002
0,661;0,002
0,671;0,005
0,681;0,004
0,691;0,001
0,701;0,004
0,711;0,004
0,721;0,002
0,731;0,004
0,741;0,003
0,751;0,003
0,761;0,003
0,771;0,005
0,781;0,003
0,791;0,002
0,801;0,004
0,811;0,005
0,821;0,002
0,831;0,005
0,841;0,003
0,851;0,003
0,861;0,004
0,871;0,004
0,881;0,002
0,891;0,004
0,901;0,004
0,911;0,004
0,921;0,002
0,931;0,006
0,941;0,004
0,951;0,003
0,961;0,004
0,981;0,002
0,991;0,005
1,001;0,003
1,011;0,003
1,021;0,002
1,031;0,006
1,041;0,003
1,051;0,003
1,061;0,004
1,071;0,005
1,081;0,001
1,091;0,005
1,101;0,003
1,111;0,004
1,121;0,003
1,131;0,005
1,141;0,002
1,151;0,004
1,161;0,004
1,171;0,005
1,181;0,001
1,191;0,006
1,201;0,004
1,211;0,003
1,221;0,004
1,231;0,004
1,241;0,002
1,251;0,004
1,261;0,004
1,271;0,003
1,281;0,002
1,291;0,006
1,301;0,004
1,311;0,002
1,321;0,005
1,331;0,005
1,341;0,002
1,351;0,004
1,361;0,003
1,371;0,003
1,381;0,004
1,391;0,004
1,401;0,002
1,411;0,002
1,421;0,005
1,431;0,004
1,441;0,002
1,451;0,004
1,461;0,004
1,471;0,003
1,481;0,005
1,491;0,003
1,501;0,003
1,511;0,003
1,521;0,005
1,531;0,003
1,541;0,002
1,551;0,004
1,561;0,005
1,571;0,001
1,581;0,005
1,591;0,003
1,601;0,003
1,611;0,004
